"","SERIALNO","PUMA","ST","WGTP","state","residence","family_structure","child1_age","child2_age","child3_age","child4_age","child5_age","parent1_age","parent2_age","disability_parent1","disability_parent2","disability_child1","disability_child2","disability_child3","disability_child4","disability_child5","cs_flag","breastfeeding","nontraditionalwork","immigration","parent1_max_work","maxshiftlength_parent1","maxworkweek_parent1","backtobackshifts_parent1","weekenddaysworked","parent1_first_max","backtobackshifts_parent2","workdaystart","user_trans_type","savings","vehicle1_value","vehicle2_value","vehicle1_owed","vehicle2_owed","debt_payment","privateplan_type","hlth_amt_parent_m","hlth_amt_family_m","hlth_costs_oop_m","userplantype","disability_medical_expenses_mnth","housing_override","housing_override_amt","home_type","fuel_source","energy_cost_override","energy_cost_override_amt","food_override","trans_override","trans_override_parent1_amt","trans_override_parent2_amt","other_override","disability_personal_expenses_m","disability_flag","fosterchild_flag","noncitizen_flag","felony_conviction_flag","parent2_max_work","maxshiftlength_parent2","maxworkweek_parent2","child1_foster_status","child2_foster_status","child3_foster_status","child4_foster_status","child5_foster_status","child1_immigration_status","child2_immigration_status","child3_immigration_status","child4_immigration_status","child5_immigration_status","itin","other_parent_timeoff_for_newborn","mother_timeoff_for_newborn","state_mctr","fli","tdi","baseline","compare_flag","snap_training","fullday_prek","fullday_k","recent_tanf_exit_flag","tanfwork"
"8461","2019HU1186563","01504","34",63,"New Jersey","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs","single-parent",11,17,-1,-1,-1,45,17,"0","-9","0","0","-9","-9","-9",0,0,0,0,45,9,52,0.8,0.62,NA,NA,"8:35","01",6149,22676,0,15342,0,13716,"employer",0,0,503,"employer",0,"1",1600,"house","1",1,172,603,"0","0","0",604,0,NA,NA,NA,NA,10,2,30,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.8,7.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8462","2019HU1186914","00101","34",148,"New Jersey","Atlantic County (East)--Atlantic City & Ventnor City","single-parent",16,20,20,-1,-1,48,17,"0","-9","0",NA,"0","-9","-9",0,1,0,0,40,8,52,0.2,0,NA,0.2,"16:0","01",5042,18929,0,14259,0,11335,NA,0,0,922,"employer",0,"1",1100,"apartment","1",1,200,691,"0","0","0",572,0,NA,NA,NA,NA,35,7,52,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.4,12.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8463","2019HU1187976","02001","34",68,"New Jersey","Burlington County (North)--Burlington City","single-parent",5,8,-1,-1,-1,35,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,1,0,40,-9,0,NA,NA,NA,"",5820,23243,23262,0,0,14568,NA,0,0,904,"employer",0,"1",0,"house","3",1,262,631,"0","0","0",619,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,2.9,9.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8464","2019HU1188527","00907","34",101,"New Jersey","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough","single-parent",13,21,-1,-1,-1,41,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.1,0,NA,0.8,"5:45","07",5962,0,0,0,0,10579,"employer",0,0,977,"employer",0,"1",1000,"apartment","1",1,110,662,"0","0","0",685,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.2,10.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8465","2019HU1189920","01600","34",112,"New Jersey","Sussex County","single-parent",13,16,-1,-1,-1,52,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.3,0,NA,0.3,"7:10","01",6682,19437,19455,0,0,12608,"employer",0,0,540,"employer",0,"1",1600,"house","1",1,310,629,"0","0","0",611,0,NA,NA,NA,NA,6,1,10,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.1,10.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8466","2019HU1192804","01003","34",100,"New Jersey","Somerset County (Central)--North Plainfield & Somerville Boroughs","single-parent",3,16,-1,-1,-1,39,17,"0","-9","0","0","-9","-9","-9",0,1,0,1,40,8,52,0.2,0,NA,0.4,"7:20","01",5541,0,0,0,0,9179,"employer",0,0,802,"employer",0,"1",2400,"house","1",1,280,677,"0","0","0",586,0,NA,NA,NA,NA,40,8,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.2,8.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8467","2019HU1193060","01902","34",118,"New Jersey","Union County (Northwest)--Summit City & Westfield Town (North)","single-parent",13,13,17,-1,-1,49,17,"0","-9","0","0","0","-9","-9",0,0,0,0,40,8,52,0.5,0,NA,NA,"7:20","01",6250,28175,0,14829,0,6751,"employer",0,0,790,"employer",0,"1",100,"house","1",1,282,717,"0","0","0",594,0,NA,NA,NA,NA,8,1,12,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.9,15,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8468","2019HU1193843","00902","34",92,"New Jersey","Middlesex County (Southwest)","single-parent",12,-1,-1,-1,-1,44,17,"0","-9",NA,"-9","-9","-9","-9",0,1,0,0,24,4,50,0.2,0,NA,NA,"10:45","01",4297,20510,0,14499,0,14062,"individual",0,0,710,"employer",0,"1",0,"house","1",1,155,955,"0","0","0",603,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.8,6.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8469","2019HU1194421","01202","34",60,"New Jersey","Ocean County (Central)--Beachwood Borough","single-parent",15,18,26,-1,-1,55,17,"0","-9","0",NA,"0","-9","-9",0,1,0,0,40,8,52,1,0,NA,NA,"10:50","01",6002,25695,0,13690,0,7160,NA,0,0,713,"employer",0,"1",1200,"apartment","3",1,162,602,"0","0","0",525,0,NA,NA,NA,NA,20,4,11,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.9,9.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8470","2019HU1194618","01800","34",60,"New Jersey","Union County (Northeast)--Elizabeth City","single-parent",3,-1,-1,-1,-1,25,17,"1","-9","0","-9","-9","-9","-9",0,1,0,0,NA,NA,-9,-9,NA,NA,NA,NA,"",5370,0,0,0,0,12126,NA,0,0,1047,"employer",1047,"1",1800,"apartment","1",1,140,688,"0","0","0",654,947,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.6,12.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8471","2019HU1194835","02003","34",51,"New Jersey","Burlington County (South & East)","single-parent",14,17,-1,-1,-1,36,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,40,8,52,-9,0,NA,NA,NA,"11",6553,32381,32399,14105,15584,12854,"employer",0,0,571,"employer",0,"1",1700,"house","3",1,417,567,"1","0","0",578,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.2,9.8,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8472","2019HU1196021","00905","34",312,"New Jersey","Middlesex County (Northeast)--Carteret Borough","single-parent",12,20,-1,-1,-1,45,17,"0","-9","0","0","-9","-9","-9",0,1,0,1,NA,NA,-9,-9,NA,NA,NA,NA,"",5947,0,0,0,0,13130,NA,0,0,931,"employer",0,"1",0,"house","4",1,180,687,"0","0","0",695,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","4","-9","-9","-9",NA,2.5,10.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8473","2019HU1196364","00907","34",290,"New Jersey","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough","single-parent",2,4,6,-1,-1,29,17,"0","-9","0","0",NA,"-9","-9",0,1,0,0,40,8,52,0.3,0,NA,NA,"7:10","01",5992,0,0,0,0,5406,NA,0,0,420,"employer",0,"1",600,"house","1",1,260,750,"0","0","0",664,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.7,5.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8474","2019HU1199154","01301","34",99,"New Jersey","Essex County (Southeast)--Newark City (North & East)","single-parent",0,4,11,-1,-1,32,17,"0","-9","0","0",NA,"-9","-9",0,1,0,0,45,9,52,0.2,0.62,NA,NA,"4:0","10",6654,19006,0,15618,0,12037,NA,0,0,487,"employer",0,"1",1000,"apartment","9",1,0,595,"1","0","0",530,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","-9","-9","3","3","3","-9","-9",NA,2.1,12.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8475","2019HU1199400","02103","34",51,"New Jersey","Camden County (South & West)--Bellmawr & Pine Hill Boroughs","single-parent",7,-1,-1,-1,-1,43,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,20,4,52,0.3,0,NA,NA,"9:10","01",4432,24295,0,0,0,13331,NA,0,0,580,"employer",0,"1",1100,"apartment","1",1,265,749,"0","0","0",518,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,2.6,10.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8476","2019HU1200822","02201","34",193,"New Jersey","Gloucester County (Northeast)--Woodbury City","single-parent",5,19,-1,-1,-1,40,17,"0","-9",NA,"0","-9","-9","-9",0,1,0,0,40,8,26,0.5,0,NA,0.5,"6:40","01",5055,26500,0,15962,0,7367,NA,0,0,816,"employer",0,"1",1100,"apartment","1",1,80,596,"0","0","0",628,0,NA,NA,NA,NA,22,4,52,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.6,7.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8477","2019HU1200868","00602","34",789,"New Jersey","Hudson County (Central)--Jersey City (South)","single-parent",6,10,-1,-1,-1,29,17,"0","-9","0",NA,"-9","-9","-9",0,1,0,1,NA,NA,-9,-9,NA,NA,NA,NA,"",4144,0,0,0,0,11534,NA,0,0,719,"employer",0,"1",1100,"apartment","1",1,90,654,"0","0","0",527,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","5","5","-9","-9","-9",NA,1.4,15.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8478","2019HU1201394","01201","34",137,"New Jersey","Ocean County (South)","single-parent",6,-1,-1,-1,-1,35,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,35,7,52,0.1,0,NA,0,"7:10","01",5139,15759,15778,16097,17575,18028,"employer",0,0,542,"employer",0,"1",1600,"house","1",1,30,726,"0","0","0",725,0,NA,NA,NA,NA,35,7,52,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.1,8.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8479","2019HU1204113","00308","34",22,"New Jersey","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs","single-parent",11,-1,-1,-1,-1,41,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,35,7,52,0.2,0,NA,NA,"7:20","01",6134,23149,0,14680,0,10936,"employer",0,0,795,"employer",0,"1",2100,"house","1",1,170,672,"0","0","0",526,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.7,9.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8480","2019HU1205121","01001","34",82,"New Jersey","Somerset County (North & West)","single-parent",16,-1,-1,-1,-1,44,17,"1","-9","0","-9","-9","-9","-9",0,1,0,0,40,8,52,0.8,0,NA,NA,"7:35","01",4220,19749,0,0,0,10898,"employer",0,0,1236,"employer",1236,"1",3200,"house","1",1,433,596,"0","0","0",548,1288,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0,13.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8481","2019HU1205556","01700","34",178,"New Jersey","Warren County","single-parent",10,-1,-1,-1,-1,56,17,"0","-9","0","-9","-9","-9","-9",0,1,1,0,40,8,52,0.5,0,NA,NA,"18:50","01",4955,18031,0,0,0,6992,"individual",0,0,547,"employer",0,"1",1400,"house","4",1,382,782,"0","0","0",577,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.3,10.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8482","2019HU1205681","01902","34",56,"New Jersey","Union County (Northwest)--Summit City & Westfield Town (North)","single-parent",15,17,-1,-1,-1,48,17,"0","-9","0","0","-9","-9","-9",0,0,0,0,55,11,52,0.7,1.88,NA,NA,"7:0","01",6678,17363,17382,13778,15257,12953,"employer",0,0,935,"employer",0,"1",0,"house","1",1,401,665,"0","0","0",537,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0,12.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8483","2019HU1206792","02500","34",72,"New Jersey","Salem & Cumberland (North) Counties--Bridgeton City","single-parent",16,-1,-1,-1,-1,46,17,"0","-9","0","-9","-9","-9","-9",0,1,1,0,36,7,52,0,0,NA,0.2,"17:50","01",2938,24359,0,0,0,11098,NA,0,0,845,"employer",0,"1",560,"apartment","1",1,200,608,"0","0","0",624,0,NA,NA,NA,NA,26,5,9,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0,9.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8484","2019HU1208933","01105","34",72,"New Jersey","Monmouth County (Northwest)--Keansburg Borough","single-parent",13,14,17,-1,-1,50,17,"0","-9","0","0","0","-9","-9",0,1,0,0,50,10,52,1.3,1.25,NA,0.2,"9:0","04",4492,17270,17289,14573,16052,14100,"employer",0,0,1042,"employer",0,"1",3300,"house","1",1,135,717,"0","0","0",500,0,NA,NA,NA,NA,20,4,26,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.7,10.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8485","2019HU1210079","02201","34",46,"New Jersey","Gloucester County (Northeast)--Woodbury City","single-parent",0,19,-1,-1,-1,44,17,"0","-9",NA,"0","-9","-9","-9",0,1,0,0,25,5,52,0.2,0,NA,NA,"5:50","01",5468,17776,17794,0,0,16951,"employer",0,0,1223,"employer",0,"1",0,"house","1",1,275,665,"0","0","0",650,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.9,10.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8486","2019HU1212200","01800","34",99,"New Jersey","Union County (Northeast)--Elizabeth City","single-parent",15,-1,-1,-1,-1,64,17,"0","-9","0","-9","-9","-9","-9",0,0,0,0,40,8,52,0.9,0,NA,NA,"3:55","01",4909,29583,29602,0,0,6156,"employer",0,0,870,"employer",0,"1",1000,"apartment","1",1,395,679,"0","0","0",689,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.2,8.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8487","2019HU1212680","00306","34",49,"New Jersey","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs","single-parent",15,-1,-1,-1,-1,54,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,40,8,52,1.2,0,NA,NA,"8:35","01",5726,25301,0,0,0,13940,"employer",0,0,889,"employer",0,"1",3200,"house","1",1,350,818,"0","0","0",660,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1,12,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8488","2019HU1212909","02002","34",81,"New Jersey","Burlington County (West Central)","single-parent",11,14,-1,-1,-1,44,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.7,0,NA,NA,"8:30","01",4248,27904,27922,13460,14938,13290,"employer",0,0,993,"employer",0,"1",3100,"house","1",1,804,771,"0","0","0",622,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0,12.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8489","2019HU1212992","00502","34",414,"New Jersey","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)","single-parent",16,-1,-1,-1,-1,50,17,"0","-9","0","-9","-9","-9","-9",0,0,0,1,60,12,52,0.5,2,NA,NA,"8:50","01",4193,29463,29481,0,0,12768,NA,0,0,601,"employer",0,"1",0,"house","1",1,198,597,"0","0","0",541,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0,17.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8490","2019HU1213253","02302","34",33,"New Jersey","Mercer County (North)--Princeton Borough","single-parent",16,21,-1,-1,-1,52,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,50,10,52,0.4,1.25,NA,0.3,"7:30","01",6201,25130,25149,13882,15361,15267,"individual",0,0,769,"employer",0,"1",2200,"house","4",1,711,696,"0","0","0",649,0,NA,NA,NA,NA,40,8,13,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.1,16.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8491","2019HU1213579","02002","34",81,"New Jersey","Burlington County (West Central)","single-parent",17,-1,-1,-1,-1,54,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,50,10,52,0.2,1.25,NA,0.2,"7:35","01",5835,26911,26930,15776,17254,13622,"employer",0,0,606,"employer",0,"1",2200,"house","1",1,500,511,"0","0","0",567,0,NA,NA,NA,NA,20,4,10,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,2,17.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8492","2019HU1214528","01903","34",146,"New Jersey","Union County (Southwest)--Plainfield City & Westfield Town (South)","single-parent",12,18,-1,-1,-1,43,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,45,9,52,0.5,0.62,NA,NA,"5:20","01",5027,29036,29055,14716,16194,5894,"employer",0,0,874,"employer",0,"1",2900,"house","1",1,530,529,"0","0","0",476,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0,12.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8493","2019HU1214983","02103","34",78,"New Jersey","Camden County (South & West)--Bellmawr & Pine Hill Boroughs","single-parent",4,9,-1,-1,-1,30,17,"0","-9","0","0","-9","-9","-9",0,0,0,0,30,6,2,-9,0,NA,NA,NA,"",4954,17306,0,0,0,15428,NA,0,0,1043,"employer",0,"1",930,"apartment","1",1,360,811,"0","0","0",487,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1,12,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8494","2019HU1216288","01600","34",48,"New Jersey","Sussex County","single-parent",4,7,-1,-1,-1,40,17,"0","-9","0","0","-9","-9","-9",0,0,0,0,45,9,40,-9,0.62,NA,NA,NA,"",4962,22401,0,0,0,11885,"individual",0,0,845,"employer",0,"1",1600,"house","2",1,560,611,"0","0","0",532,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.1,13.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8495","2019HU1216633","00101","34",96,"New Jersey","Atlantic County (East)--Atlantic City & Ventnor City","single-parent",0,-1,-1,-1,-1,35,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,NA,NA,-9,-9,NA,NA,NA,NA,"",6277,0,0,0,0,5990,NA,0,0,680,"employer",0,"1",800,"house","9",1,190,752,"0","0","0",631,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.7,11.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8496","2019HU1216812","00502","34",60,"New Jersey","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)","single-parent",15,-1,-1,-1,-1,38,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,35,7,52,1.2,0,NA,NA,"8:20","01",6508,23628,23647,0,0,15232,"employer",0,0,958,"employer",0,"1",2000,"apartment","1",1,183,500,"0","0","0",499,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.6,14.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8497","2019HU1217435","01600","34",78,"New Jersey","Sussex County","single-parent",5,10,-1,-1,-1,40,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,48,9,52,0.8,1,NA,NA,"5:50","01",5286,21622,0,13230,0,13310,"employer",0,0,772,"employer",0,"1",2800,"house","4",1,160,668,"0","0","0",769,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.5,9.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8498","2019HU1217474","01003","34",61,"New Jersey","Somerset County (Central)--North Plainfield & Somerville Boroughs","single-parent",6,-1,-1,-1,-1,44,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,50,10,44,0.3,1.25,NA,NA,"4:40","01",7197,25665,0,0,0,11682,"employer",0,0,1137,"employer",0,"1",1500,"house","1",1,300,671,"0","0","0",672,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0,12.1,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8499","2019HU1219263","00400","34",50,"New Jersey","Passaic County (Southeast)--Paterson City","single-parent",3,-1,-1,-1,-1,32,17,"0","-9","0","-9","-9","-9","-9",0,1,0,1,20,4,52,0.5,0,NA,NA,"8:20","02",4197,0,0,0,0,13912,NA,0,0,954,"employer",0,"1",970,"apartment","3",1,50,622,"0","0","0",655,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.8,10.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8500","2019HU1219484","01404","34",70,"New Jersey","Essex County (Southwest)","single-parent",8,10,-1,-1,-1,48,17,"0","-9","0","0","-9","-9","-9",0,1,0,0,40,8,52,0.5,0,NA,NA,"5:50","01",5790,23063,23081,0,0,5991,"employer",0,0,768,"employer",0,"1",1600,"house","1",1,537,601,"0","0","0",699,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,1.1,8.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8501","2019HU1221551","00501","34",118,"New Jersey","Passaic County (South)--Passaic & Clifton (Southeast) Cities","single-parent",5,13,17,-1,-1,32,17,"0","-9","0","0","0","-9","-9",0,1,0,0,NA,NA,-9,-9,NA,NA,NA,NA,"",4738,0,0,0,0,7087,NA,0,0,872,"employer",0,"1",1200,"apartment","1",1,60,487,"0","0","0",559,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","-9","-9","1","1","1","-9","-9",NA,1.2,9.6,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8502","2019HU1221584","01501","34",155,"New Jersey","Morris County (North)--Dover Town & Kinnelon Borough","single-parent",3,11,13,-1,-1,44,17,"0","-9","0","0","0","-9","-9",0,1,0,0,40,8,52,0.6,0,NA,NA,"7:40","01",5839,22703,0,13597,0,7423,"employer",0,0,891,"employer",0,"1",1800,"house","4",1,244,717,"0","0","0",607,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","-9","-9","1","1","1","-9","-9",NA,0.9,13.3,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8503","2019HU1224089","00304","34",142,"New Jersey","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough","single-parent",5,-1,-1,-1,-1,25,17,"0","-9","0","-9","-9","-9","-9",0,0,0,0,38,7,52,0.5,0,NA,NA,"8:40","01",3477,26137,0,0,0,12961,"employer",0,0,789,"employer",0,"1",1400,"apartment","1",1,160,705,"0","0","0",603,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,0.9,12.4,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8504","2019HU1224554","00302","34",68,"New Jersey","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs","single-parent",9,-1,-1,-1,-1,41,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,70,14,52,-9,2,NA,NA,NA,"11",5889,14305,0,0,0,14778,"individual",0,0,690,"employer",0,"1",1600,"house","1",1,337,822,"1","0","0",598,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.8,9.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8505","2019HU1225488","01504","34",65,"New Jersey","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs","single-parent",1,-1,-1,-1,-1,39,17,"0","-9","0","-9","-9","-9","-9",0,1,0,0,40,8,52,0.2,0,NA,NA,"8:45","01",5643,21247,0,14468,0,13307,"employer",0,0,1004,"employer",0,"1",3500,"house","4",1,329,666,"0","0","0",517,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","1","-9","-9","-9","-9",NA,1.4,7.5,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8506","2019HU1225730","00305","34",52,"New Jersey","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs","single-parent",10,10,-1,-1,-1,43,17,"0","-9",NA,"0","-9","-9","-9",0,1,0,0,40,8,52,-9,0,NA,NA,NA,"11",4073,22273,0,14129,0,12983,"employer",0,0,411,"employer",0,"1",2500,"house","1",1,350,578,"1","0","0",484,0,NA,NA,NA,NA,NA,NA,NA,"0","0","-9","-9","-9","1","1","-9","-9","-9",NA,0.7,8.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8507","2019HU1226829","00904","34",179,"New Jersey","Middlesex County (North Central)--Metuchen Borough","single-parent",15,-1,-1,-1,-1,35,17,"0","-9",NA,"-9","-9","-9","-9",0,1,0,0,50,10,1,0.2,1.25,NA,NA,"8:5","01",3372,29065,0,13406,0,8639,"employer",0,0,745,"employer",0,"1",1300,"apartment","3",1,94,768,"0","0","0",709,0,NA,NA,NA,NA,NA,NA,NA,"0","-9","-9","-9","-9","3","-9","-9","-9","-9",NA,0.9,9.9,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8508","2019HU1227773","02103","34",155,"New Jersey","Camden County (South & West)--Bellmawr & Pine Hill Boroughs","single-parent",2,2,3,9,-1,30,17,"0","-9","0","0","0","0","-9",0,1,0,0,NA,NA,-9,-9,NA,NA,NA,NA,"",4007,26098,0,14953,0,14456,NA,0,0,744,"employer",0,"1",100,"apartment","3",1,100,697,"0","0","0",453,0,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","-9","1","1","1","1","-9",NA,0.8,16.2,1,NA,NA,"0","0",NA,NA,NA,NA,NA
"8509","2019HU1229374","01202","34",59,"New Jersey","Ocean County (Central)--Beachwood Borough","single-parent",14,14,18,-1,-1,51,17,"0","-9","0","0","0","-9","-9",0,1,0,0,10,2,52,-9,0,NA,0.5,NA,"11",4439,18934,0,12350,0,6935,NA,0,0,825,"employer",0,"1",2900,"house","4",1,480,722,"1","0","0",598,0,NA,NA,NA,NA,8,1,10,"0","0","0","-9","-9","1","1","1","-9","-9",NA,2.6,13.7,1,NA,NA,"0","0",NA,NA,NA,NA,NA
