state,year,ccdf_type,ccdf_region,ccdf_time,age_min,age_max,spr
NJ,2021,accredited_center,18,fulltime_special_unsub,0,1.4,403.2
NJ,2021,accredited_center,18,partime_special_unsub,0,1.4,201.6
NJ,2021,registered_home,18,Unsubsidized,0,1.4,209.41
NJ,2021,registered_home,18,parttime_unsub,0,1.4,104.71
NJ,2021,registered_home,18,fulltime_special_unsub,0,1.4,254.33
NJ,2021,registered_home,18,partime_special_unsub,0,1.4,127.16
NJ,2021,accredited_home,18,Unsubsidized,0,1.4,219.7
NJ,2021,accredited_home,18,parttime_unsub,0,1.4,109.85
NJ,2021,accredited_home,18,fulltime_special_unsub,0,1.4,267.58
NJ,2021,accredited_home,18,partime_special_unsub,0,1.4,133.79
NJ,2021,approved_home,18,Unsubsidized,0,1.4,126.08
NJ,2021,approved_home,18,parttime_unsub,0,1.4,63.04
NJ,2021,approved_home,18,fulltime_special_unsub,0,1.4,152.33
NJ,2021,approved_home,18,partime_special_unsub,0,1.4,76.16
NJ,2021,licensed_center,19,Unsubsidized,0,1.4,270
NJ,2021,licensed_center,19,parttime_unsub,0,1.4,135
NJ,2021,licensed_center,19,fulltime_special_unsub,0,1.4,324
NJ,2021,licensed_center,19,partime_special_unsub,0,1.4,162
NJ,2021,accredited_center,19,Unsubsidized,0,1.4,283.5
NJ,2021,accredited_center,19,parttime_unsub,0,1.4,141.75
NJ,2021,accredited_center,19,fulltime_special_unsub,0,1.4,340.2
NJ,2021,accredited_center,19,partime_special_unsub,0,1.4,170.1
NJ,2021,registered_home,19,Unsubsidized,0,1.4,176.69
NJ,2021,registered_home,19,parttime_unsub,0,1.4,88.35
NJ,2021,registered_home,19,fulltime_special_unsub,0,1.4,214.59
NJ,2021,registered_home,19,partime_special_unsub,0,1.4,107.29
NJ,2021,accredited_home,19,Unsubsidized,0,1.4,185.37
NJ,2021,accredited_home,19,parttime_unsub,0,1.4,92.68
NJ,2021,accredited_home,19,fulltime_special_unsub,0,1.4,225.77
NJ,2021,accredited_home,19,partime_special_unsub,0,1.4,112.89
NJ,2021,approved_home,19,Unsubsidized,0,1.4,106.38
NJ,2021,approved_home,19,parttime_unsub,0,1.4,53.19
NJ,2021,approved_home,19,fulltime_special_unsub,0,1.4,128.52
NJ,2021,approved_home,19,partime_special_unsub,0,1.4,64.26
NJ,2021,licensed_center,20,Unsubsidized,0,1.4,355
NJ,2021,licensed_center,20,parttime_unsub,0,1.4,177.5
NJ,2021,licensed_center,20,fulltime_special_unsub,0,1.4,426
NJ,2021,licensed_center,20,partime_special_unsub,0,1.4,213
NJ,2021,accredited_center,20,Unsubsidized,0,1.4,372.75
NJ,2021,accredited_center,20,parttime_unsub,0,1.4,186.37
NJ,2021,accredited_center,20,fulltime_special_unsub,0,1.4,447.3
NJ,2021,accredited_center,20,partime_special_unsub,0,1.4,223.65
NJ,2021,registered_home,20,Unsubsidized,0,1.4,232.32
NJ,2021,registered_home,20,parttime_unsub,0,1.4,116.16
NJ,2021,registered_home,20,fulltime_special_unsub,0,1.4,282.14
NJ,2021,registered_home,20,partime_special_unsub,0,1.4,141.07
NJ,2021,accredited_home,20,Unsubsidized,0,1.4,243.73
NJ,2021,accredited_home,20,parttime_unsub,0,1.4,121.86
NJ,2021,accredited_home,20,fulltime_special_unsub,0,1.4,296.85
NJ,2021,accredited_home,20,partime_special_unsub,0,1.4,148.43
NJ,2021,approved_home,20,Unsubsidized,0,1.4,139.87
NJ,2021,approved_home,20,parttime_unsub,0,1.4,69.94
NJ,2021,approved_home,20,fulltime_special_unsub,0,1.4,168.99
NJ,2021,approved_home,20,partime_special_unsub,0,1.4,84.49
NJ,2021,licensed_center,21,Unsubsidized,0,1.4,298
NJ,2021,licensed_center,21,parttime_unsub,0,1.4,149
NJ,2021,licensed_center,21,fulltime_special_unsub,0,1.4,357.6
NJ,2021,licensed_center,21,partime_special_unsub,0,1.4,178.8
NJ,2021,accredited_center,21,Unsubsidized,0,1.4,312.9
NJ,2021,accredited_center,21,parttime_unsub,0,1.4,156.45
NJ,2021,accredited_center,21,fulltime_special_unsub,0,1.4,375.48
NJ,2021,accredited_center,21,partime_special_unsub,0,1.4,187.74
NJ,2021,registered_home,21,Unsubsidized,0,1.4,195.01
NJ,2021,registered_home,21,parttime_unsub,0,1.4,97.51
NJ,2021,registered_home,21,fulltime_special_unsub,0,1.4,236.84
NJ,2021,registered_home,21,partime_special_unsub,0,1.4,118.42
NJ,2021,accredited_home,21,Unsubsidized,0,1.4,204.59
NJ,2021,accredited_home,21,parttime_unsub,0,1.4,102.3
NJ,2021,accredited_home,21,fulltime_special_unsub,0,1.4,249.19
NJ,2021,accredited_home,21,partime_special_unsub,0,1.4,124.59
NJ,2021,approved_home,21,Unsubsidized,0,1.4,117.41
NJ,2021,approved_home,21,parttime_unsub,0,1.4,58.71
NJ,2021,approved_home,21,fulltime_special_unsub,0,1.4,141.85
NJ,2021,approved_home,21,partime_special_unsub,0,1.4,70.93
NJ,2021,licensed_center,1,Unsubsidized,1.5,2.4,210
NJ,2021,licensed_center,1,parttime_unsub,1.5,2.4,105
NJ,2021,licensed_center,1,fulltime_special_unsub,1.5,2.4,252
NJ,2021,licensed_center,1,partime_special_unsub,1.5,2.4,126
NJ,2021,accredited_center,1,Unsubsidized,1.5,2.4,220.5
NJ,2021,accredited_center,1,parttime_unsub,1.5,2.4,110.25
NJ,2021,accredited_center,1,fulltime_special_unsub,1.5,2.4,264.6
NJ,2021,accredited_center,1,partime_special_unsub,1.5,2.4,132.3
NJ,2021,registered_home,1,Unsubsidized,1.5,2.4,165.45
NJ,2021,registered_home,1,parttime_unsub,1.5,2.4,82.73
NJ,2021,registered_home,1,fulltime_special_unsub,1.5,2.4,200.94
NJ,2021,registered_home,1,partime_special_unsub,1.5,2.4,100.47
NJ,2021,accredited_home,1,Unsubsidized,1.5,2.4,173.58
NJ,2021,accredited_home,1,parttime_unsub,1.5,2.4,86.79
NJ,2021,accredited_home,1,fulltime_special_unsub,1.5,2.4,211.42
NJ,2021,accredited_home,1,partime_special_unsub,1.5,2.4,105.71
NJ,2021,approved_home,1,Unsubsidized,1.5,2.4,99.62
NJ,2021,approved_home,1,parttime_unsub,1.5,2.4,49.81
NJ,2021,approved_home,1,fulltime_special_unsub,1.5,2.4,120.35
NJ,2021,approved_home,1,partime_special_unsub,1.5,2.4,60.18
NJ,2021,licensed_center,2,Unsubsidized,1.5,2.4,310
NJ,2021,licensed_center,2,parttime_unsub,1.5,2.4,155
NJ,2021,licensed_center,2,fulltime_special_unsub,1.5,2.4,372
NJ,2021,licensed_center,2,partime_special_unsub,1.5,2.4,186
NJ,2021,accredited_center,2,Unsubsidized,1.5,2.4,325.5
NJ,2021,accredited_center,2,parttime_unsub,1.5,2.4,162.75
NJ,2021,accredited_center,2,fulltime_special_unsub,1.5,2.4,390.6
NJ,2021,accredited_center,2,partime_special_unsub,1.5,2.4,195.3
NJ,2021,registered_home,2,Unsubsidized,1.5,2.4,244.24
NJ,2021,registered_home,2,parttime_unsub,1.5,2.4,122.12
NJ,2021,registered_home,2,fulltime_special_unsub,1.5,2.4,296.63
NJ,2021,registered_home,2,partime_special_unsub,1.5,2.4,148.31
NJ,2021,accredited_home,2,Unsubsidized,1.5,2.4,256.24
NJ,2021,accredited_home,2,parttime_unsub,1.5,2.4,128.12
NJ,2021,accredited_home,2,fulltime_special_unsub,1.5,2.4,312.09
NJ,2021,accredited_home,2,partime_special_unsub,1.5,2.4,156.05
NJ,2021,approved_home,2,Unsubsidized,1.5,2.4,147.05
NJ,2021,approved_home,2,parttime_unsub,1.5,2.4,73.53
NJ,2021,approved_home,2,fulltime_special_unsub,1.5,2.4,177.66
NJ,2021,approved_home,2,partime_special_unsub,1.5,2.4,88.83
NJ,2021,licensed_center,3,Unsubsidized,1.5,2.4,288.69
NJ,2021,licensed_center,3,parttime_unsub,1.5,2.4,144.35
NJ,2021,licensed_center,3,fulltime_special_unsub,1.5,2.4,346.43
NJ,2021,licensed_center,3,partime_special_unsub,1.5,2.4,173.22
NJ,2021,accredited_center,3,Unsubsidized,1.5,2.4,303.13
NJ,2021,accredited_center,3,parttime_unsub,1.5,2.4,151.56
NJ,2021,accredited_center,3,fulltime_special_unsub,1.5,2.4,363.75
NJ,2021,accredited_center,3,partime_special_unsub,1.5,2.4,181.88
NJ,2021,registered_home,3,Unsubsidized,1.5,2.4,227.45
NJ,2021,registered_home,3,parttime_unsub,1.5,2.4,113.73
NJ,2021,registered_home,3,fulltime_special_unsub,1.5,2.4,276.24
NJ,2021,registered_home,3,partime_special_unsub,1.5,2.4,138.12
NJ,2021,accredited_home,3,Unsubsidized,1.5,2.4,238.62
NJ,2021,accredited_home,3,parttime_unsub,1.5,2.4,119.31
NJ,2021,accredited_home,3,fulltime_special_unsub,1.5,2.4,290.64
NJ,2021,accredited_home,3,partime_special_unsub,1.5,2.4,145.32
NJ,2021,approved_home,3,Unsubsidized,1.5,2.4,136.94
NJ,2021,approved_home,3,parttime_unsub,1.5,2.4,68.47
NJ,2021,approved_home,3,fulltime_special_unsub,1.5,2.4,165.45
NJ,2021,approved_home,3,partime_special_unsub,1.5,2.4,82.72
NJ,2021,licensed_center,4,Unsubsidized,1.5,2.4,257
NJ,2021,licensed_center,4,parttime_unsub,1.5,2.4,128.5
NJ,2021,licensed_center,4,fulltime_special_unsub,1.5,2.4,308.4
NJ,2021,licensed_center,4,partime_special_unsub,1.5,2.4,154.2
NJ,2021,accredited_center,4,Unsubsidized,1.5,2.4,269.85
NJ,2021,accredited_center,4,parttime_unsub,1.5,2.4,134.93
NJ,2021,accredited_center,4,fulltime_special_unsub,1.5,2.4,323.82
NJ,2021,accredited_center,4,partime_special_unsub,1.5,2.4,161.91
NJ,2021,registered_home,4,Unsubsidized,1.5,2.4,202.48
NJ,2021,registered_home,4,parttime_unsub,1.5,2.4,101.24
NJ,2021,registered_home,4,fulltime_special_unsub,1.5,2.4,245.91
NJ,2021,registered_home,4,partime_special_unsub,1.5,2.4,122.96
NJ,2021,accredited_home,4,Unsubsidized,1.5,2.4,212.43
NJ,2021,accredited_home,4,parttime_unsub,1.5,2.4,106.21
NJ,2021,accredited_home,4,fulltime_special_unsub,1.5,2.4,258.73
NJ,2021,accredited_home,4,partime_special_unsub,1.5,2.4,129.37
NJ,2021,approved_home,4,Unsubsidized,1.5,2.4,121.91
NJ,2021,approved_home,4,parttime_unsub,1.5,2.4,60.96
NJ,2021,approved_home,4,fulltime_special_unsub,1.5,2.4,147.29
NJ,2021,approved_home,4,partime_special_unsub,1.5,2.4,73.64
NJ,2021,licensed_center,5,Unsubsidized,1.5,2.4,212.5
NJ,2021,licensed_center,5,parttime_unsub,1.5,2.4,106.25
NJ,2021,licensed_center,5,fulltime_special_unsub,1.5,2.4,255
NJ,2021,licensed_center,5,partime_special_unsub,1.5,2.4,127.5
NJ,2021,accredited_center,5,Unsubsidized,1.5,2.4,223.13
NJ,2021,accredited_center,5,parttime_unsub,1.5,2.4,111.56
NJ,2021,accredited_center,5,fulltime_special_unsub,1.5,2.4,267.75
NJ,2021,accredited_center,5,partime_special_unsub,1.5,2.4,133.88
NJ,2021,registered_home,5,Unsubsidized,1.5,2.4,167.42
NJ,2021,registered_home,5,parttime_unsub,1.5,2.4,83.71
NJ,2021,registered_home,5,fulltime_special_unsub,1.5,2.4,203.33
NJ,2021,registered_home,5,partime_special_unsub,1.5,2.4,101.67
NJ,2021,accredited_home,5,Unsubsidized,1.5,2.4,175.65
NJ,2021,accredited_home,5,parttime_unsub,1.5,2.4,87.82
NJ,2021,accredited_home,5,fulltime_special_unsub,1.5,2.4,213.93
NJ,2021,accredited_home,5,partime_special_unsub,1.5,2.4,106.97
NJ,2021,approved_home,5,Unsubsidized,1.5,2.4,100.8
NJ,2021,approved_home,5,parttime_unsub,1.5,2.4,50.4
NJ,2021,approved_home,5,fulltime_special_unsub,1.5,2.4,121.78
NJ,2021,approved_home,5,partime_special_unsub,1.5,2.4,60.89
NJ,2021,licensed_center,6,Unsubsidized,1.5,2.4,200
NJ,2021,licensed_center,6,parttime_unsub,1.5,2.4,100
NJ,2021,licensed_center,6,fulltime_special_unsub,1.5,2.4,240
NJ,2021,licensed_center,6,partime_special_unsub,1.5,2.4,120
NJ,2021,accredited_center,6,Unsubsidized,1.5,2.4,210
NJ,2021,accredited_center,6,parttime_unsub,1.5,2.4,105
NJ,2021,accredited_center,6,fulltime_special_unsub,1.5,2.4,252
NJ,2021,accredited_center,6,partime_special_unsub,1.5,2.4,126
NJ,2021,registered_home,6,Unsubsidized,1.5,2.4,157.58
NJ,2021,registered_home,6,parttime_unsub,1.5,2.4,78.79
NJ,2021,registered_home,6,fulltime_special_unsub,1.5,2.4,191.37
NJ,2021,registered_home,6,partime_special_unsub,1.5,2.4,95.69
NJ,2021,accredited_home,6,Unsubsidized,1.5,2.4,165.31
NJ,2021,accredited_home,6,parttime_unsub,1.5,2.4,82.66
NJ,2021,accredited_home,6,fulltime_special_unsub,1.5,2.4,201.35
NJ,2021,accredited_home,6,partime_special_unsub,1.5,2.4,100.67
NJ,2021,approved_home,6,Unsubsidized,1.5,2.4,94.87
NJ,2021,approved_home,6,parttime_unsub,1.5,2.4,47.44
NJ,2021,approved_home,6,fulltime_special_unsub,1.5,2.4,114.62
NJ,2021,approved_home,6,partime_special_unsub,1.5,2.4,57.31
NJ,2021,licensed_center,7,Unsubsidized,1.5,2.4,235
NJ,2021,licensed_center,7,parttime_unsub,1.5,2.4,117.5
NJ,2021,licensed_center,7,fulltime_special_unsub,1.5,2.4,282
NJ,2021,licensed_center,7,partime_special_unsub,1.5,2.4,141
NJ,2021,accredited_center,7,Unsubsidized,1.5,2.4,246.75
NJ,2021,accredited_center,7,parttime_unsub,1.5,2.4,123.38
NJ,2021,accredited_center,7,fulltime_special_unsub,1.5,2.4,296.1
NJ,2021,accredited_center,7,partime_special_unsub,1.5,2.4,148.05
NJ,2021,registered_home,7,Unsubsidized,1.5,2.4,185.15
NJ,2021,registered_home,7,parttime_unsub,1.5,2.4,92.58
NJ,2021,registered_home,7,fulltime_special_unsub,1.5,2.4,224.86
NJ,2021,registered_home,7,partime_special_unsub,1.5,2.4,112.43
NJ,2021,accredited_home,7,Unsubsidized,1.5,2.4,194.25
NJ,2021,accredited_home,7,parttime_unsub,1.5,2.4,97.12
NJ,2021,accredited_home,7,fulltime_special_unsub,1.5,2.4,236.59
NJ,2021,accredited_home,7,partime_special_unsub,1.5,2.4,118.29
NJ,2021,approved_home,7,Unsubsidized,1.5,2.4,111.48
NJ,2021,approved_home,7,parttime_unsub,1.5,2.4,55.74
NJ,2021,approved_home,7,fulltime_special_unsub,1.5,2.4,134.68
NJ,2021,approved_home,7,partime_special_unsub,1.5,2.4,67.34
NJ,2021,licensed_center,8,Unsubsidized,1.5,2.4,282.91
NJ,2021,licensed_center,8,parttime_unsub,1.5,2.4,141.46
NJ,2021,licensed_center,8,fulltime_special_unsub,1.5,2.4,339.49
NJ,2021,licensed_center,8,partime_special_unsub,1.5,2.4,169.75
NJ,2021,accredited_center,8,Unsubsidized,1.5,2.4,297.06
NJ,2021,accredited_center,8,parttime_unsub,1.5,2.4,148.53
NJ,2021,accredited_center,8,fulltime_special_unsub,1.5,2.4,356.47
NJ,2021,accredited_center,8,partime_special_unsub,1.5,2.4,178.23
NJ,2021,registered_home,8,Unsubsidized,1.5,2.4,222.9
NJ,2021,registered_home,8,parttime_unsub,1.5,2.4,111.45
NJ,2021,registered_home,8,fulltime_special_unsub,1.5,2.4,270.71
NJ,2021,registered_home,8,partime_special_unsub,1.5,2.4,135.35
NJ,2021,accredited_home,8,Unsubsidized,1.5,2.4,233.85
NJ,2021,accredited_home,8,parttime_unsub,1.5,2.4,116.92
NJ,2021,accredited_home,8,fulltime_special_unsub,1.5,2.4,284.82
NJ,2021,accredited_home,8,partime_special_unsub,1.5,2.4,142.41
NJ,2021,approved_home,8,Unsubsidized,1.5,2.4,134.2
NJ,2021,approved_home,8,parttime_unsub,1.5,2.4,67.1
NJ,2021,approved_home,8,fulltime_special_unsub,1.5,2.4,162.14
NJ,2021,approved_home,8,partime_special_unsub,1.5,2.4,81.07
NJ,2021,licensed_center,9,Unsubsidized,1.5,2.4,200
NJ,2021,licensed_center,9,parttime_unsub,1.5,2.4,100
NJ,2021,licensed_center,9,fulltime_special_unsub,1.5,2.4,240
NJ,2021,licensed_center,9,partime_special_unsub,1.5,2.4,120
NJ,2021,accredited_center,9,Unsubsidized,1.5,2.4,210
NJ,2021,accredited_center,9,parttime_unsub,1.5,2.4,105
NJ,2021,accredited_center,9,fulltime_special_unsub,1.5,2.4,252
NJ,2021,accredited_center,9,partime_special_unsub,1.5,2.4,126
NJ,2021,registered_home,9,Unsubsidized,1.5,2.4,157.58
NJ,2021,registered_home,9,parttime_unsub,1.5,2.4,78.79
NJ,2021,registered_home,9,fulltime_special_unsub,1.5,2.4,191.37
NJ,2021,registered_home,9,partime_special_unsub,1.5,2.4,95.69
NJ,2021,accredited_home,9,Unsubsidized,1.5,2.4,165.31
NJ,2021,accredited_home,9,parttime_unsub,1.5,2.4,82.66
NJ,2021,accredited_home,9,fulltime_special_unsub,1.5,2.4,201.35
NJ,2021,accredited_home,9,partime_special_unsub,1.5,2.4,100.67
NJ,2021,approved_home,9,Unsubsidized,1.5,2.4,94.87
NJ,2021,approved_home,9,parttime_unsub,1.5,2.4,47.44
NJ,2021,approved_home,9,fulltime_special_unsub,1.5,2.4,114.62
NJ,2021,approved_home,9,partime_special_unsub,1.5,2.4,57.31
NJ,2021,licensed_center,10,Unsubsidized,1.5,2.4,359
NJ,2021,licensed_center,10,parttime_unsub,1.5,2.4,179.5
NJ,2021,licensed_center,10,fulltime_special_unsub,1.5,2.4,430.8
NJ,2021,licensed_center,10,partime_special_unsub,1.5,2.4,215.4
NJ,2021,accredited_center,10,Unsubsidized,1.5,2.4,376.95
NJ,2021,accredited_center,10,parttime_unsub,1.5,2.4,188.48
NJ,2021,accredited_center,10,fulltime_special_unsub,1.5,2.4,452.34
NJ,2021,accredited_center,10,partime_special_unsub,1.5,2.4,226.17
NJ,2021,registered_home,10,Unsubsidized,1.5,2.4,282.85
NJ,2021,registered_home,10,parttime_unsub,1.5,2.4,141.42
NJ,2021,registered_home,10,fulltime_special_unsub,1.5,2.4,343.51
NJ,2021,registered_home,10,partime_special_unsub,1.5,2.4,171.76
NJ,2021,accredited_home,10,Unsubsidized,1.5,2.4,296.74
NJ,2021,accredited_home,10,parttime_unsub,1.5,2.4,148.37
NJ,2021,accredited_home,10,fulltime_special_unsub,1.5,2.4,361.42
NJ,2021,accredited_home,10,partime_special_unsub,1.5,2.4,180.71
NJ,2021,approved_home,10,Unsubsidized,1.5,2.4,170.3
NJ,2021,approved_home,10,parttime_unsub,1.5,2.4,85.15
NJ,2021,approved_home,10,fulltime_special_unsub,1.5,2.4,205.74
NJ,2021,approved_home,10,partime_special_unsub,1.5,2.4,102.87
NJ,2021,licensed_center,11,Unsubsidized,1.5,2.4,298
NJ,2021,licensed_center,11,parttime_unsub,1.5,2.4,149
NJ,2021,licensed_center,11,fulltime_special_unsub,1.5,2.4,357.6
NJ,2021,licensed_center,11,partime_special_unsub,1.5,2.4,178.8
NJ,2021,accredited_center,11,Unsubsidized,1.5,2.4,312.9
NJ,2021,accredited_center,11,parttime_unsub,1.5,2.4,156.45
NJ,2021,accredited_center,11,fulltime_special_unsub,1.5,2.4,375.48
NJ,2021,accredited_center,11,partime_special_unsub,1.5,2.4,187.74
NJ,2021,registered_home,11,Unsubsidized,1.5,2.4,234.79
NJ,2021,registered_home,11,parttime_unsub,1.5,2.4,117.39
NJ,2021,registered_home,11,fulltime_special_unsub,1.5,2.4,285.14
NJ,2021,registered_home,11,partime_special_unsub,1.5,2.4,142.57
NJ,2021,accredited_home,11,Unsubsidized,1.5,2.4,246.32
NJ,2021,accredited_home,11,parttime_unsub,1.5,2.4,123.16
NJ,2021,accredited_home,11,fulltime_special_unsub,1.5,2.4,300.01
NJ,2021,accredited_home,11,partime_special_unsub,1.5,2.4,150.01
NJ,2021,approved_home,11,Unsubsidized,1.5,2.4,141.36
NJ,2021,approved_home,11,parttime_unsub,1.5,2.4,70.68
NJ,2021,approved_home,11,fulltime_special_unsub,1.5,2.4,170.78
NJ,2021,approved_home,11,partime_special_unsub,1.5,2.4,85.39
NJ,2021,licensed_center,12,Unsubsidized,1.5,2.4,275
NJ,2021,licensed_center,12,parttime_unsub,1.5,2.4,137.5
NJ,2021,licensed_center,12,fulltime_special_unsub,1.5,2.4,330
NJ,2021,licensed_center,12,partime_special_unsub,1.5,2.4,165
NJ,2021,accredited_center,12,Unsubsidized,1.5,2.4,288.75
NJ,2021,accredited_center,12,parttime_unsub,1.5,2.4,144.38
NJ,2021,accredited_center,12,fulltime_special_unsub,1.5,2.4,346.5
NJ,2021,accredited_center,12,partime_special_unsub,1.5,2.4,173.25
NJ,2021,registered_home,12,Unsubsidized,1.5,2.4,216.67
NJ,2021,registered_home,12,parttime_unsub,1.5,2.4,108.33
NJ,2021,registered_home,12,fulltime_special_unsub,1.5,2.4,263.14
NJ,2021,registered_home,12,partime_special_unsub,1.5,2.4,131.57
NJ,2021,accredited_home,12,Unsubsidized,1.5,2.4,227.31
NJ,2021,accredited_home,12,parttime_unsub,1.5,2.4,113.65
NJ,2021,accredited_home,12,fulltime_special_unsub,1.5,2.4,276.86
NJ,2021,accredited_home,12,partime_special_unsub,1.5,2.4,138.43
NJ,2021,approved_home,12,Unsubsidized,1.5,2.4,130.45
NJ,2021,approved_home,12,parttime_unsub,1.5,2.4,65.22
NJ,2021,approved_home,12,fulltime_special_unsub,1.5,2.4,157.6
NJ,2021,approved_home,12,partime_special_unsub,1.5,2.4,78.8
NJ,2021,licensed_center,13,Unsubsidized,1.5,2.4,293.75
NJ,2021,licensed_center,13,parttime_unsub,1.5,2.4,146.88
NJ,2021,licensed_center,13,fulltime_special_unsub,1.5,2.4,352.5
NJ,2021,licensed_center,13,partime_special_unsub,1.5,2.4,176.25
NJ,2021,accredited_center,13,Unsubsidized,1.5,2.4,308.44
NJ,2021,accredited_center,13,parttime_unsub,1.5,2.4,154.22
NJ,2021,accredited_center,13,fulltime_special_unsub,1.5,2.4,370.12
NJ,2021,accredited_center,13,partime_special_unsub,1.5,2.4,185.06
NJ,2021,registered_home,13,Unsubsidized,1.5,2.4,231.44
NJ,2021,registered_home,13,parttime_unsub,1.5,2.4,115.72
NJ,2021,registered_home,13,fulltime_special_unsub,1.5,2.4,281.08
NJ,2021,registered_home,13,partime_special_unsub,1.5,2.4,140.54
NJ,2021,accredited_home,13,Unsubsidized,1.5,2.4,242.81
NJ,2021,accredited_home,13,parttime_unsub,1.5,2.4,121.4
NJ,2021,accredited_home,13,fulltime_special_unsub,1.5,2.4,295.73
NJ,2021,accredited_home,13,partime_special_unsub,1.5,2.4,147.87
NJ,2021,approved_home,13,Unsubsidized,1.5,2.4,139.34
NJ,2021,approved_home,13,parttime_unsub,1.5,2.4,69.67
NJ,2021,approved_home,13,fulltime_special_unsub,1.5,2.4,168.35
NJ,2021,approved_home,13,partime_special_unsub,1.5,2.4,84.17
NJ,2021,licensed_center,14,Unsubsidized,1.5,2.4,312
NJ,2021,licensed_center,14,parttime_unsub,1.5,2.4,156
NJ,2021,licensed_center,14,fulltime_special_unsub,1.5,2.4,374.4
NJ,2021,licensed_center,14,partime_special_unsub,1.5,2.4,187.2
NJ,2021,accredited_center,14,Unsubsidized,1.5,2.4,327.6
NJ,2021,accredited_center,14,parttime_unsub,1.5,2.4,163.8
NJ,2021,accredited_center,14,fulltime_special_unsub,1.5,2.4,393.12
NJ,2021,accredited_center,14,partime_special_unsub,1.5,2.4,196.56
NJ,2021,registered_home,14,Unsubsidized,1.5,2.4,245.82
NJ,2021,registered_home,14,parttime_unsub,1.5,2.4,122.91
NJ,2021,registered_home,14,fulltime_special_unsub,1.5,2.4,298.54
NJ,2021,registered_home,14,partime_special_unsub,1.5,2.4,149.27
NJ,2021,accredited_home,14,Unsubsidized,1.5,2.4,257.89
NJ,2021,accredited_home,14,parttime_unsub,1.5,2.4,128.95
NJ,2021,accredited_home,14,fulltime_special_unsub,1.5,2.4,314.11
NJ,2021,accredited_home,14,partime_special_unsub,1.5,2.4,157.05
